step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
964,414856,1928,1.3790852339071222,0.0,0.4748201438848921
965,415274,1930,1.4104764740252458,0.0,0.5477941176470589
966,415724,1932,1.0009063362646244,0.0,0.49162011173184356
967,415918,1934,1.2043703918781878,0.0,0.5897435897435898
968,416368,1936,2.1143667012935508,0.0,0.477088948787062
969,416802,1938,1.177448951790972,0.0,0.49557522123893805
970,417060,1940,0.9672526629439213,0.0,0.5051546391752577
971,417334,1942,1.409165637435649,0.0,0.5502958579881657
972,418168,1944,1.207490401062779,0.0,0.4691689008042895
973,418778,1946,1.082304957386742,0.0,0.502127659574468
974,419340,1948,1.373164649662026,0.0,0.546242774566474
975,419886,1950,1.7190735956551477,0.0,0.5681341719077568
976,420192,1952,1.077589512221028,0.0,0.6174496644295302
977,420594,1954,1.4192245574720352,0.0,0.4751131221719457
978,420932,1956,1.2144039524214014,0.0,0.6136363636363636
979,421462,1958,1.1488870736792516,0.0,0.5
980,421848,1960,1.2561890950304468,0.0,0.5098039215686274
981,422058,1962,1.5505138778347758,0.0,0.5275590551181102
982,422268,1964,1.1186251289905156,0.0,0.5916666666666667
983,422734,1966,1.491967500692591,0.0,0.4743083003952569
984,422944,1968,1.1678521803385313,0.0,0.6136363636363636
985,423682,1970,0.7576617496855146,0.0,0.6352201257861635
986,424340,1972,1.2126697624529106,0.0,0.5225225225225225
987,424934,1974,1.2964839639404793,0.0,0.5339233038348082
988,425512,1976,1.1522466613445814,0.0,0.5133079847908745
989,425882,1978,1.9248944406662045,0.0,0.4489051094890511
990,426332,1980,1.1922965146387188,0.0,0.5253456221198156
991,426574,1982,1.4205712736093645,0.0,0.5104895104895105
992,427136,1984,1.1920200952915163,0.0,0.548951048951049
993,427442,1986,1.154568029598145,0.0,0.5185185185185185
994,427940,1988,1.4659945841961297,0.0,0.46875
995,428246,1990,0.8074880371577434,0.0,0.580952380952381
996,428744,1992,1.492867521792682,0.0,0.45348837209302323
997,429258,1994,2.220066154139721,0.0,0.44389027431421446
998,429756,1996,1.4166085155175192,0.0,0.5605095541401274
999,429918,1998,0.9095723093698556,0.0,0.5915492957746479
1000,430336,2000,1.3807946512172529,0.0,0.5476190476190477
1001,430738,2002,1.7442753832248903,0.0,0.54
1002,430964,2004,1.608088461260937,0.0,0.5526315789473685
1003,431382,2006,1.5704161970420942,0.0,0.36318407960199006
1004,432056,2008,0.8375426742731593,0.0,0.6
1005,432330,2010,1.5722612544733543,0.0,0.46060606060606063
1006,432796,2012,1.1175090731615303,0.0,0.5583333333333333
1007,433086,2014,1.1694127613611522,0.0,0.5987261146496815
1008,433424,2016,1.6199527360736634,0.0,0.527027027027027
1009,434066,2018,1.0952244843988157,0.0,0.5843023255813954
1010,434660,2020,0.9899929891776648,0.0,0.5787671232876712
1011,434998,2022,1.3514646613793744,0.0,0.5532994923857868
1012,435320,2024,1.4984384189661761,0.0,0.48
1013,435690,2026,1.5302887058184804,0.0,0.5450980392156862
1014,436060,2028,0.9486331219144768,0.0,0.4632352941176471
1015,436430,2030,1.4460851503115086,0.0,0.48292682926829267
1016,436768,2032,0.7072891704893864,0.0,0.5818181818181818
1017,437650,2034,1.1563163113788955,0.0,0.5626283367556468
1018,438036,2036,1.4359365908894492,0.0,0.539906103286385
1019,438486,2038,2.102427663014194,0.0,0.45110410094637227
1020,438824,2040,0.9258782905471541,0.0,0.5517241379310345
1021,439242,2042,1.6976547467830831,0.0,0.4846153846153846
1022,439724,2044,0.680922223716902,0.0,0.5736434108527132
1023,440254,2046,1.289845515727106,0.0,0.4931506849315068
1024,441152,2048,1.456588894911139,0.0,0.5797101449275363
1025,441554,2050,1.1771354935588465,0.0,0.5963302752293578
1026,442004,2052,1.3662857044090093,0.0,0.48068669527896996
1027,442598,2054,1.456696320073923,0.0,0.6095238095238096
1028,443096,2056,1.6971088090900908,0.0,0.47619047619047616
1029,443370,2058,1.1393336493779547,0.0,0.52
1030,443932,2060,1.1890155194479537,0.0,0.5228758169934641
1031,444158,2062,1.2630835458206573,0.0,0.6027397260273972
1032,444512,2064,1.295549439175881,0.0,0.5238095238095238
1033,444898,2066,1.5799112074773056,0.0,0.5063829787234042
1034,445188,2068,0.967157754116533,0.0,0.608433734939759
1035,445654,2070,1.0419332647636204,0.0,0.5462555066079295
1036,446248,2072,0.8256617406730137,0.0,0.5488372093023256
1037,446538,2074,1.1176703209514551,0.0,0.5408805031446541
1038,446892,2076,1.216001922950757,0.0,0.5454545454545454
1039,447326,2078,0.9204492200242527,0.0,0.5970149253731343
1040,447792,2080,2.0690731046335986,0.0,0.479108635097493
1041,448274,2082,0.7779643606191392,0.0,0.56353591160221
1042,448852,2084,0.6122016903354043,0.0,0.5496688741721855
1043,449222,2086,1.4800405198007933,0.0,0.5275229357798165
1044,449544,2088,1.2798292478692554,0.0,0.595
1045,449818,2090,1.5317752981523645,0.0,0.4772727272727273
1046,450140,2092,1.0285993433696394,0.0,0.5625
1047,450430,2094,1.0594719097607417,0.0,0.5223880597014925
1048,450704,2096,1.4217916883538158,0.0,0.4482758620689655
1049,451090,2098,0.9641215228437465,0.0,0.5098039215686274
1050,451492,2100,1.221203218994012,0.0,0.5326633165829145
1051,451894,2102,1.4481109705966753,0.0,0.4634146341463415
1052,452696,2104,1.3122889640511695,0.0,0.5508130081300813
1053,453018,2106,1.0862812928247405,0.0,0.6024096385542169
1054,453324,2108,1.1575658671674531,0.0,0.5755813953488372
1055,453518,2110,1.4862950987526142,0.0,0.46
1056,453904,2112,0.8624708149261683,0.0,0.5522388059701493
1057,454194,2114,1.2756480729318507,0.0,0.49324324324324326
1058,454532,2116,1.1687765180350989,0.0,0.5414364640883977
1059,455030,2118,1.4485440810057726,0.0,0.48639455782312924
1060,455720,2120,1.5337475349627654,0.0,0.5485961123110151
1061,456106,2122,0.9203260562803166,0.0,0.5234899328859061
1062,456316,2124,1.503282554981884,0.0,0.47572815533980584
1063,456718,2126,1.2647314094862074,0.0,0.5277777777777778
1064,456960,2128,0.8460306192369166,0.0,0.5113636363636364
1065,457394,2130,1.4328361023899048,0.0,0.5605536332179931
1066,457876,2132,1.2462698198805975,0.0,0.5182186234817814
1067,458278,2134,1.5838342852877045,0.0,0.5135135135135135
1068,458680,2136,1.31351418320636,0.0,0.5
1069,458906,2138,0.9985417071769008,0.0,0.5494505494505495
1070,459580,2140,1.5544804518444175,0.0,0.5445134575569358
1071,460030,2142,1.7020532809196005,0.0,0.5162337662337663
1072,460528,2144,1.2338757029552458,0.0,0.5475285171102662
1073,461074,2146,1.7090846261298762,0.0,0.4461538461538462
1074,461476,2148,1.2751251939930204,0.0,0.5672268907563025
1075,461766,2150,1.1004855099085644,0.0,0.5743243243243243
1076,462184,2152,0.8630196337403865,0.0,0.5741935483870968
1077,462666,2154,1.452438653713657,0.0,0.5205479452054794
1078,462892,2156,1.175159597753265,0.0,0.5564516129032258
1079,463614,2158,1.446913486669517,0.0,0.5414847161572053
1080,463936,2160,1.329395609952489,0.0,0.5480225988700564
1081,464178,2162,2.151301015002151,0.0,0.4540229885057471
1082,464580,2164,1.5762525398524962,0.0,0.5152671755725191
1083,465014,2166,1.698579697224174,0.0,0.4878048780487805
1084,465288,2168,0.7580181106315698,0.0,0.6153846153846154
1085,465530,2170,0.9193592359492093,0.0,0.6203703703703703
1086,466012,2172,1.300723542328371,0.0,0.5866666666666667
1087,466734,2174,1.760124950914033,0.0,0.5191570881226054
1088,467152,2176,1.3969312898417674,0.0,0.532258064516129
1089,467586,2178,2.0467252993464977,0.0,0.45302013422818793
1090,467940,2180,1.3740403233065923,0.0,0.5284974093264249
1091,468326,2182,1.1634833616712512,0.0,0.5337078651685393
1092,468568,2184,1.3347861636127702,0.0,0.43846153846153846
1093,468794,2186,1.4356745397789734,0.0,0.525
1094,469244,2188,1.0844448810132938,0.0,0.5990990990990991
1095,469726,2190,1.5435203135931943,0.0,0.5559105431309904
1096,470272,2192,0.9327740998022156,0.0,0.5409090909090909
1097,470962,2194,1.1313677099221473,0.0,0.5837837837837838
1098,471220,2196,1.2860554077369275,0.0,0.5234375
1099,471606,2198,0.7614591864301095,0.0,0.5555555555555556
1100,471912,2200,1.2482179763654289,0.0,0.5384615384615384
1101,472778,2202,0.7129371618411897,0.0,0.6537467700258398
1102,473212,2204,0.7645241157373187,0.0,0.6257668711656442
1103,473646,2206,1.2102372848501644,0.0,0.5073891625615764
1104,474032,2208,1.1634272485364496,0.0,0.5154639175257731
1105,474354,2210,1.3606191114206194,0.0,0.5887445887445888
1106,474852,2212,1.6822418828377805,0.0,0.5552699228791774
1107,475078,2214,1.197213701807044,0.0,0.5901639344262295
1108,475320,2216,1.2955877152891133,0.0,0.5703125
1109,475786,2218,0.9294512651075432,0.0,0.6265560165975104
1110,476380,2220,1.0840708948567976,0.0,0.6334310850439883
1111,476974,2222,1.5841849840819442,0.0,0.5566037735849056
1112,477376,2224,1.6475207943700558,0.0,0.5289855072463768
1113,477986,2226,0.5018737850116696,0.0,0.6079545454545454
1114,478532,2228,1.3108051897702608,0.0,0.5115511551155115
1115,478966,2230,1.1988856408859176,0.0,0.5252100840336135
1116,479304,2232,0.6986820491040658,0.0,0.6642857142857143
1117,479866,2234,1.6333446068240314,0.0,0.5041782729805014
1118,480156,2236,1.447127402912069,0.0,0.5384615384615384
1119,480494,2238,1.315558078281566,0.0,0.5175879396984925
1120,481040,2240,1.808548227020137,0.0,0.513953488372093
1121,481378,2242,0.7043978192348738,0.0,0.674074074074074
1122,481652,2244,0.8525946789474043,0.0,0.6319444444444444
1123,482758,2246,1.1756135132965095,0.0,0.5776699029126213
1124,483528,2248,1.3264791056834788,0.0,0.5150753768844221
1125,484058,2250,1.1441497526369038,0.0,0.5257352941176471
1126,484316,2252,0.6109445247698836,0.0,0.5068493150684932
1127,484782,2254,1.1142800806939368,0.0,0.5555555555555556
1128,485024,2256,0.9068510745037954,0.0,0.5916666666666667
1129,485858,2258,0.749503839309514,0.0,0.5253623188405797
1130,486036,2260,0.9324610287849233,0.0,0.648936170212766
1131,486598,2262,1.5013761084351778,0.0,0.5883720930232558
1132,487080,2264,1.4835552694654675,0.0,0.5898876404494382
1133,487306,2266,1.1749240589731151,0.0,0.5925925925925926
1134,487708,2268,1.6152697255512385,0.0,0.5626911314984709
1135,488014,2270,0.8969886241767293,0.0,0.5766423357664233
1136,488384,2272,1.2524972866914568,0.0,0.5226130653266332
1137,488914,2274,1.4459485830596677,0.0,0.581081081081081
1138,489444,2276,1.1823783893943223,0.0,0.5705329153605015
1139,489750,2278,0.7921274789860733,0.0,0.656441717791411
1140,490024,2280,1.1146753526667164,0.0,0.6589595375722543
1141,490362,2282,0.889760090051948,0.0,0.5986842105263158
1142,490700,2284,0.9711753906335158,0.0,0.6060606060606061
1143,491422,2286,0.9979612567099976,0.0,0.599483204134367
1144,491920,2288,0.5452937602961221,0.0,0.6708074534161491
1145,492770,2290,1.0492318232533329,0.0,0.580046403712297
1146,493204,2292,0.9656783398052224,0.0,0.5833333333333334
1147,493654,2294,0.9271541067243643,0.0,0.6221198156682027
1148,494104,2296,1.47730601894742,0.0,0.5645161290322581
1149,494730,2298,1.415717470719449,0.0,0.5687645687645687
1150,495068,2300,1.0273451507467402,0.0,0.59
1151,495550,2302,1.7033249761467453,0.0,0.5694444444444444
1152,496160,2304,0.6669645949108631,0.0,0.6071428571428571
1153,496418,2306,1.0273956974353586,0.0,0.6277372262773723
1154,497140,2308,1.671488161965296,0.0,0.48405253283302063
1155,497974,2310,1.2416314570853233,0.0,0.5356371490280778
1156,498328,2312,1.148160027411531,0.0,0.546875
1157,498810,2314,1.0319165090927007,0.0,0.5493562231759657
1158,499004,2316,1.062085172574706,0.0,0.5666666666666667
1159,499278,2318,0.8571294405832407,0.0,0.6204379562043796
1160,500240,2320,0.7294915373748925,0.0,0.5757575757575758
1161,500594,2322,1.3253205198567635,0.0,0.5446009389671361
1162,500964,2324,1.122215291943855,0.0,0.585
1163,501238,2326,1.258744195165999,0.0,0.6395939086294417
1164,501688,2328,1.5116437842274861,0.0,0.5387205387205387
1165,502026,2330,0.938483835852781,0.0,0.6193181818181818
1166,502444,2332,1.374898264642522,0.0,0.49107142857142855
1167,502734,2334,1.6506883307391735,0.0,0.5365853658536586
1168,503536,2336,1.4988706751523357,0.0,0.5348837209302325
1169,503922,2338,0.6067269648137961,0.0,0.6363636363636364
1170,504180,2340,1.0649576092237205,0.0,0.6026490066225165
1171,504454,2342,1.370378235734176,0.0,0.5416666666666666
1172,505048,2344,0.9871195682560673,0.0,0.6612466124661247
1173,505482,2346,0.5201335852059548,0.0,0.676829268292683
1174,506124,2348,0.7925815730038346,0.0,0.5555555555555556
1175,506510,2350,1.2910175277643756,0.0,0.5153061224489796
1176,506928,2352,1.1080643164435775,0.0,0.5757575757575758
1177,507346,2354,0.7362660021034542,0.0,0.5962732919254659
1178,507684,2356,0.8102896044838275,0.0,0.6174496644295302
1179,508118,2358,0.8544105170498218,0.0,0.5428571428571428
1180,508520,2360,0.9986918369470785,0.0,0.5666666666666667
1181,508842,2362,0.898767605403318,0.0,0.5955882352941176
1182,509132,2364,0.7235747816305316,0.0,0.6538461538461539
1183,509630,2366,1.6325376737275987,0.0,0.47896440129449835
1184,510032,2368,1.0174497836145253,0.0,0.5915492957746479
1185,510690,2370,1.5069416061523258,0.0,0.556745182012848
1186,511156,2372,1.7091243629836346,0.0,0.5276073619631901
1187,511558,2374,1.0701282234180838,0.0,0.5836734693877551
1188,511976,2376,1.8946725320379207,0.0,0.4863013698630137
1189,512250,2378,1.2813451204309856,0.0,0.5503355704697986
1190,512924,2380,0.7123569952879338,0.0,0.569620253164557
1191,513566,2382,0.6842508980109241,0.0,0.5849802371541502
1192,513792,2384,1.2646140450847163,0.0,0.5737704918032787
1193,514226,2386,1.0446983465769586,0.0,0.4946236559139785
1194,514644,2388,0.7517753514326339,0.0,0.5804195804195804
1195,514982,2390,1.3166979305579398,0.0,0.5590909090909091
1196,515400,2392,1.451589747349954,0.0,0.4660633484162896
1197,516074,2394,1.496723625887702,0.0,0.534521158129176
1198,516524,2396,1.1489131877192322,0.0,0.5772357723577236
1199,516782,2398,0.9913577834628585,0.0,0.591304347826087
1200,517088,2400,1.3293230914399878,0.0,0.41509433962264153
1201,517330,2402,0.8296400609603775,0.0,0.5752212389380531
1202,517828,2404,1.2566314916809178,0.0,0.5324232081911263
1203,518182,2406,1.1687028952497007,0.0,0.6091370558375635
1204,518696,2408,1.3211478933887626,0.0,0.5384615384615384
1205,519434,2410,1.305762788658937,0.0,0.4891891891891892
1206,519628,2412,1.0532785527220565,0.0,0.5471698113207547
1207,520238,2414,1.5850014853370606,0.0,0.5034168564920274
1208,520656,2416,2.188588012185027,0.0,0.45896656534954405
1209,521234,2418,1.3753705988085576,0.0,0.5846153846153846
1210,521636,2420,1.0674516087462322,0.0,0.6009852216748769
1211,521862,2422,1.270154188310638,0.0,0.5785123966942148
1212,522488,2424,1.1729998105330977,0.0,0.547683923705722
1213,522922,2426,0.9088658873719753,0.0,0.6330275229357798
1214,523292,2428,0.8043916161122777,0.0,0.601123595505618
1215,523566,2430,0.9199870785768368,0.0,0.6571428571428571
1216,523872,2432,1.246617224744314,0.0,0.5625
1217,524274,2434,1.6469578015746094,0.0,0.5
1218,524756,2436,0.8737759982426019,0.0,0.5567010309278351
1219,524902,2438,0.9595759320459103,0.0,0.6363636363636364
1220,525320,2440,1.2750734558684609,0.0,0.5338983050847458
1221,525850,2442,0.7436040132325089,0.0,0.6902654867256637
1222,526108,2444,0.9876479483525358,0.0,0.5873015873015873
1223,526702,2446,1.3292799955056946,0.0,0.5552486187845304
1224,526912,2448,1.007485857369633,0.0,0.5794392523364486
1225,527938,2450,0.9718027424518222,0.0,0.6348920863309353
1226,528324,2452,1.3638500533398463,0.0,0.4858490566037736
1227,528566,2454,1.4435311431739508,0.0,0.5397727272727273
1228,528968,2456,1.064749996376188,0.0,0.5871559633027523
1229,529274,2458,0.5585507038414752,0.0,0.6752136752136753
1230,529676,2460,1.0039821425400042,0.0,0.5974025974025974
1231,530030,2462,0.9355369315090417,0.0,0.5241379310344828
1232,530496,2464,1.4437184568164059,0.0,0.5565476190476191
1233,530754,2466,1.0177555914435092,0.0,0.6124031007751938
1234,531156,2468,1.045687454181962,0.0,0.6339285714285714
1235,531366,2470,0.9603273593524603,0.0,0.6875
1236,531656,2472,0.5241875657314756,0.0,0.6666666666666666
1237,531994,2474,0.7977403385827014,0.0,0.6906077348066298
1238,532412,2476,1.5201267374242202,0.0,0.5627240143369175
1239,532814,2478,1.6542235532213025,0.0,0.4538152610441767
1240,533312,2480,0.7477622849654589,0.0,0.6435185185185185
1241,533538,2482,1.1039665432218835,0.0,0.6064516129032258
1242,534084,2484,0.9678347530507956,0.0,0.6076388888888888
1243,534342,2486,1.0923319332671506,0.0,0.6
1244,535240,2488,1.427042053577119,0.0,0.5782312925170068
1245,535594,2490,1.17931546363247,0.0,0.5531914893617021
1246,535980,2492,1.222634122274225,0.0,0.47953216374269003
1247,536590,2494,0.8271312219769361,0.0,0.582995951417004
1248,537136,2496,0.9390035029158947,0.0,0.6048109965635738
1249,537410,2498,0.7059082914414606,0.0,0.6018518518518519
1250,537892,2500,0.8166301941498302,0.0,0.600896860986547
1251,538086,2502,1.1829815305092453,0.0,0.5819672131147541
1252,538808,2504,1.642103301040166,0.0,0.5271629778672032
1253,539050,2506,1.1297313922911099,0.0,0.5984848484848485
1254,539772,2508,1.0272551676611945,0.0,0.5802816901408451
1255,539966,2510,0.8388067615850443,0.0,0.6304347826086957
1256,540592,2512,1.571859004593694,0.0,0.575107296137339
1257,541234,2514,1.1051573470465526,0.0,0.5273972602739726
1258,541620,2516,1.9322958889145365,0.0,0.556923076923077
1259,541862,2518,0.9939513958318026,0.0,0.49473684210526314
1260,542200,2520,1.2014708499421365,0.0,0.5829383886255924
1261,542602,2522,1.6727243850502374,0.0,0.5117845117845118
1262,543180,2524,0.7317222782906104,0.0,0.4748603351955307
1263,543742,2526,1.2039968662600007,0.0,0.5584795321637427
1264,544176,2528,1.2718570724013418,0.0,0.5656934306569343
1265,544674,2530,1.3178014160741096,0.0,0.5632911392405063
1266,545236,2532,1.3770071801496657,0.0,0.6151898734177215
1267,545814,2534,1.4696133252767192,0.0,0.5485564304461942
1268,546152,2536,0.6188384670678045,0.0,0.6454545454545455
1269,546490,2538,1.4138649961779446,0.0,0.5811965811965812
1270,547132,2540,1.1368628475641533,0.0,0.5621301775147929
1271,547566,2542,0.7613058943659264,0.0,0.6822429906542056
1272,548048,2544,1.1677476244399019,0.0,0.5905797101449275
1273,548338,2546,0.6587404675960093,0.0,0.6
1274,548580,2548,0.9627077350454447,0.0,0.60431654676259
1275,548822,2550,0.8554885872292198,0.0,0.6181818181818182
1276,549560,2552,0.7355002977237437,0.0,0.653179190751445
1277,549994,2554,0.9672251629956558,0.0,0.6204081632653061
1278,550476,2556,1.6313386102120748,0.0,0.5203252032520326
1279,551310,2558,0.8967861904949649,0.0,0.5211726384364821
1280,551872,2560,1.5886622912799828,0.0,0.5617433414043583
1281,552242,2562,1.5942056688069033,0.0,0.4810126582278481
1282,552692,2564,1.2105991111906322,0.0,0.5653710247349824
1283,553158,2566,0.8271384527350975,0.0,0.578125
1284,553480,2568,1.1253981067728958,0.0,0.6114649681528662
1285,553754,2570,0.7223786777670136,0.0,0.5555555555555556
1286,554076,2572,0.9520141541617158,0.0,0.5874125874125874
1287,554526,2574,0.9921023392410798,0.0,0.5340314136125655
1288,554880,2576,1.087476466924379,0.0,0.6696035242290749
1289,555298,2578,0.7488837789690941,0.0,0.5584415584415584
1290,555604,2580,1.017756693669292,0.0,0.6506024096385542
1291,556198,2582,0.8080951133261783,0.0,0.5887445887445888
1292,556456,2584,1.4740886839584295,0.0,0.5562130177514792
1293,556794,2586,1.3862146081516922,0.0,0.5525114155251142
1294,557276,2588,0.7931214003254671,0.0,0.6306306306306306
1295,557694,2590,1.7197242137995166,0.0,0.4809688581314879
1296,558016,2592,1.7366833142437117,0.0,0.5394190871369294
1297,558370,2594,0.9400928808691572,0.0,0.5988023952095808
1298,558948,2596,0.8415367507746843,0.0,0.575107296137339
1299,559382,2598,1.219246614910305,0.0,0.5504201680672269
1300,559608,2600,1.209635992676286,0.0,0.5968992248062015
1301,560058,2602,1.5511386083569414,0.0,0.4573643410852713
1302,560812,2604,0.9377955552600843,0.0,0.6041666666666666
1303,561214,2606,1.0057988096674795,0.0,0.6491228070175439
1304,561664,2608,1.5213340663429484,0.0,0.5483870967741935
1305,562002,2610,1.1457655166073997,0.0,0.5542168674698795
1306,562340,2612,1.1635787656021237,0.0,0.5714285714285714
1307,562758,2614,1.2462885810360023,0.0,0.5656934306569343
1308,563352,2616,0.6856650521215141,0.0,0.616504854368932
1309,563802,2618,1.030493195698153,0.0,0.5462555066079295
1310,564252,2620,1.463626699527303,0.0,0.5565749235474006
1311,564638,2622,1.5412542168390388,0.0,0.575
1312,565136,2624,0.9462023013038265,0.0,0.5321888412017167
1313,565490,2626,1.4336336832035876,0.0,0.5465587044534413
1314,565972,2628,0.9996159568275661,0.0,0.520618556701031
1315,566262,2630,1.360115166124424,0.0,0.49710982658959535
1316,566568,2632,0.6319540970587142,0.0,0.7077922077922078
1317,566858,2634,1.1740019865434244,0.0,0.5637583892617449
1318,567308,2636,1.4275897000347706,0.0,0.5140845070422535
1319,567886,2638,1.6250419859610759,0.0,0.5331695331695332
1320,568560,2640,0.8978560613981967,0.0,0.6216216216216216
1321,569218,2642,1.7995601638299026,0.0,0.4930139720558882
1322,569476,2644,0.8791077425065372,0.0,0.6518518518518519
1323,569702,2646,0.8260996748601618,0.0,0.5161290322580645
1324,570024,2648,1.4480847346791,0.0,0.5
1325,570218,2650,1.3551997681329997,0.0,0.5984848484848485
1326,570780,2652,0.6630584577331167,0.0,0.6038647342995169
1327,571294,2654,1.1677960356164507,0.0,0.5303030303030303
1328,571712,2656,1.3445242586374992,0.0,0.4724770642201835
1329,572210,2658,1.521031327050135,0.0,0.5190311418685121
1330,572548,2660,1.2482741540418243,0.0,0.5421052631578948
1331,572774,2662,0.9655531298537481,0.0,0.6466165413533834
1332,573224,2664,1.339145901928194,0.0,0.5572519083969466
1333,573674,2666,0.6061649728766508,0.0,0.6392405063291139
1334,574316,2668,1.0664457023698002,0.0,0.6158038147138964
1335,574974,2670,0.969910877666115,0.0,0.6119402985074627
1336,575280,2672,0.8494156544891965,0.0,0.5984848484848485
1337,575762,2674,0.4445897354416806,0.0,0.6417910447761194
1338,576164,2676,1.3028318224804358,0.0,0.5702479338842975
1339,576470,2678,1.2450011559132514,0.0,0.5585106382978723
1340,576840,2680,1.7031700690238079,0.0,0.5639344262295082
1341,577306,2682,0.9032054927243595,0.0,0.5714285714285714
1342,577628,2684,1.251489608722608,0.0,0.5282051282051282
1343,578030,2686,0.9564530254508048,0.0,0.6616915422885572
1344,578256,2688,0.7226314928675917,0.0,0.65
1345,578514,2690,0.9599702183897615,0.0,0.6311475409836066
1346,579316,2692,0.7493184504103807,0.0,0.638121546961326
1347,579606,2694,1.082872779404096,0.0,0.6153846153846154
1348,579944,2696,0.826480591818276,0.0,0.5645161290322581
1349,580186,2698,1.1170681710911385,0.0,0.5533333333333333
1350,581148,2700,1.076894222008435,0.0,0.5
1351,581518,2702,1.4132032389099007,0.0,0.6008403361344538
1352,582128,2704,1.1391638681321798,0.0,0.48363636363636364
1353,583042,2706,1.0560201970079401,0.0,0.5711297071129707
1354,583476,2708,1.4132210535988383,0.0,0.49609375
1355,583798,2710,1.029238761001591,0.0,0.5414012738853503
1356,584040,2712,0.9783601537845367,0.0,0.6153846153846154
1357,584362,2714,1.2710867482626491,0.0,0.5458715596330275
1358,584892,2716,1.1605544391830505,0.0,0.5387453874538746
1359,585262,2718,1.278844084395634,0.0,0.5123152709359606
1360,585568,2720,0.6685906866156096,0.0,0.6095238095238096
1361,585826,2722,1.1711960768016076,0.0,0.5271317829457365
1362,586052,2724,1.3066407449387398,0.0,0.5434782608695652
1363,586374,2726,1.3826426901079312,0.0,0.5989583333333334
1364,586744,2728,0.939900423181618,0.0,0.6481481481481481
1365,587146,2730,1.1414335168409309,0.0,0.5594059405940595
1366,587548,2732,0.8533140404671127,0.0,0.6349206349206349
1367,587758,2734,0.7992654039631666,0.0,0.6666666666666666
1368,588160,2736,1.7875752799106897,0.0,0.5261324041811847
1369,588514,2738,1.3919114527921002,0.0,0.6097560975609756
1370,588948,2740,1.0684031473038365,0.0,0.5445544554455446
1371,589590,2742,1.234548845956044,0.0,0.5485714285714286
1372,590184,2744,1.129157991362969,0.0,0.5384615384615384
1373,590554,2746,1.2152928698442715,0.0,0.5815899581589958
1374,590924,2748,0.36646198663836765,0.0,0.7
1375,591246,2750,1.1571775064106795,0.0,0.5202702702702703
1376,591808,2752,0.3903795393464798,0.0,0.6564885496183206
1377,592002,2754,1.1243702126309947,0.0,0.5154639175257731
1378,592468,2756,1.6911618308515115,0.0,0.5112359550561798
1379,592694,2758,1.187332372276806,0.0,0.6097560975609756
1380,593288,2760,1.584703647255283,0.0,0.5733041575492341
1381,593690,2762,1.84567559979663,0.0,0.5062111801242236
1382,594236,2764,1.2157748702571367,0.0,0.5967741935483871
1383,594462,2766,1.2868885639004273,0.0,0.592
1384,594832,2768,1.1677928085552352,0.0,0.6176470588235294
1385,595058,2770,0.859685271055434,0.0,0.6055045871559633
1386,595396,2772,1.371019730594859,0.0,0.518348623853211
1387,595942,2774,1.0552255325302298,0.0,0.6111111111111112
1388,596424,2776,1.2827745271157425,0.0,0.5830721003134797
1389,596826,2778,1.2461924093482084,0.0,0.549800796812749
1390,597308,2780,0.7361476747728872,0.0,0.5590062111801242
1391,597534,2782,1.098478600425813,0.0,0.625
1392,598032,2784,0.6665238644675227,0.0,0.5588235294117647
1393,598194,2786,1.1912445346856617,0.0,0.5217391304347826
1394,598484,2788,1.045316838752642,0.0,0.5953757225433526
1395,598918,2790,1.6598196256278994,0.0,0.5646687697160884
1396,599608,2792,0.854341134454496,0.0,0.5437262357414449
1397,599930,2794,0.9250563816586859,0.0,0.6084656084656085
1398,600284,2796,1.0736550328095282,0.0,0.5621301775147929
1399,600734,2798,1.8280275418452798,0.0,0.5214899713467048
1400,601136,2800,1.4278950559765036,0.0,0.48770491803278687
1401,601922,2802,0.703912224112453,0.0,0.6197718631178707
1402,602228,2804,0.717371937846616,0.0,0.6293103448275862
1403,602470,2806,0.9476077861184062,0.0,0.6575342465753424
1404,603048,2808,1.2743168782790473,0.0,0.5568181818181818
1405,603274,2810,0.7646890396126905,0.0,0.5841584158415841
1406,603868,2812,1.0070014646214154,0.0,0.5475285171102662
1407,604622,2814,0.8096803032805405,0.0,0.5708502024291497
1408,605168,2816,0.9982977516259199,0.0,0.5728476821192053
1409,605570,2818,1.4826672769280649,0.0,0.5401459854014599
1410,605796,2820,1.494329731896099,0.0,0.49264705882352944
1411,606118,2822,1.032822713029163,0.0,0.6263736263736264
1412,606440,2824,0.5657221903186415,0.0,0.5903614457831325
1413,606682,2826,1.0162713025883396,0.0,0.6116504854368932
1414,607372,2828,1.4734594358777082,0.0,0.5665961945031712
1415,607790,2830,0.9559049952527167,0.0,0.6009852216748769
1416,608096,2832,1.8321592609540371,0.0,0.5555555555555556
1417,608482,2834,1.0731184855509992,0.0,0.5229885057471264
1418,608836,2836,1.0694232334269282,0.0,0.578125
1419,609062,2838,1.2030197615361924,0.0,0.6643835616438356
1420,609432,2840,1.0126378652865413,0.0,0.5854922279792746
1421,609898,2842,1.2212407597689414,0.0,0.6058394160583942
1422,610476,2844,1.392211731698704,0.0,0.5585365853658537
1423,610894,2846,1.2941841178245161,0.0,0.5764705882352941
